id|course_id|grade
257|2|4.5
257|2|7.5
257|2|11
257|2|7
257|2|4
257|2|7.5
257|8|6
257|8|7
257|8|6
257|8|7
257|8|7
257|8|9
257|8|10
257|8|8
257|8|4
257|8|8
257|1|12
257|1|13.5
257|1|7.5
257|1|13
257|1|8.5
257|1|11.5
257|1|10.5
257|1|11.5
257|1|9.5
257|1|12
257|9|10.5
257|9|10
257|9|6.5
260|6|12.5
260|6|5
260|6|9.5
260|6|4.5
260|6|12.5
260|6|6
260|5|10.5
260|5|9
260|5|10
260|5|6.5
260|10|8.25
260|10|12
260|10|8
260|10|12.25
260|10|6.75
260|10|13.25
260|10|9
260|10|13
260|10|5.75
260|3|12.5
260|3|11.5
260|3|5
260|3|5.5
260|3|6.5
260|3|10
260|3|10.5
260|3|11.5
260|3|6
260|3|9.5
260|4|8.5
260|4|11
260|4|14.5
260|4|9
260|4|6.5
260|4|6
260|4|10
260|4|8
260|4|4.5
260|7|9
260|7|7
260|7|5.25
260|7|6.5
260|7|8.25
260|7|10.75
260|7|7.75
260|2|7
260|2|10.5
260|2|8.5
260|2|6.5
260|2|2.5
260|2|6.5
260|2|8
260|2|10.5
260|2|9
260|2|8.5
260|8|7
260|8|6
260|8|5
260|8|8
260|8|7
260|8|6
260|8|6
260|8|5
260|8|4
260|8|7
260|1|10
260|1|14.5
260|1|11.5
260|1|9
260|1|14
260|1|8.5
260|1|16.5
260|1|15
260|1|15
260|1|9
260|9|7.5
260|9|11
260|9|8.5
287|6|9
287|6|10.5
287|6|6
287|6|11.5
287|6|4
287|6|7.5
287|5|6
287|5|7.5
287|5|6.5
287|5|7
287|10|8.25
287|10|4.25
287|10|4.5
287|10|6.75
287|10|10.25
287|10|10
287|10|8.5
287|10|8
287|3|8.5
287|3|9.5
287|3|8
287|3|15
287|3|8.5
287|3|10
287|3|11
287|3|5
287|3|11.5
287|3|9.5
287|4|16
287|4|5.5
287|4|12.5
287|4|8.5
287|4|14.5
287|4|8.5
287|4|11
287|4|9.5
287|4|8
287|7|11.5
287|7|9.5
287|7|7.25
287|7|8.5
287|7|11
287|7|8.5
287|2|7
287|2|4
287|2|7.5
287|2|1.5
287|2|7
287|2|9.5
287|2|5
287|2|$
287|2|12
287|2|3.5
287|8|4
287|8|7
287|8|8
287|8|5
287|8|6
287|8|9
287|8|5
287|8|3
287|8|7
287|1|6
287|1|11
287|1|8.5
287|1|9.5
287|1|10.5
287|1|12
287|1|6.5
287|1|6
287|1|9.5
287|9|9.5
287|9|10
287|9|7.5
289|6|6.5
289|6|6.5
289|6|12
289|6|9.5
289|6|11
289|6|16
289|5|7.5
289|5|5.5
289|5|11
289|5|9.5
289|10|9.25
289|10|10.25
289|10|5
289|10|9.75
289|10|7.5
289|10|11.25
289|10|5
289|10|10.75
289|10|6.5
289|3|5
289|3|3.5
289|3|6
289|3|8
289|3|9.5
289|3|4.5
289|3|11.5
289|3|6.5
289|3|8
289|3|8
289|4|14
289|4|7.5
289|4|9
289|4|11
289|4|8
289|4|10
289|4|11
289|4|6.5
289|4|9
289|7|5.25
289|7|7
289|7|5
289|7|7
289|7|3.25
289|7|6.25
289|7|7
289|2|7.5
289|2|5
289|2|9.5
289|2|10.5
289|2|5.5
289|2|9.5
289|2|15
289|2|9
289|2|3
289|2|6.5
289|8|7
289|8|7
289|8|9
289|8|3
289|8|7
289|8|12
289|8|8
289|8|6
289|8|9
289|8|7
289|1|12
289|1|11.5
289|1|11
289|1|13
289|1|13
289|1|15.5
289|1|13.5
289|1|16
289|1|12
289|1|7
289|9|9.5
289|9|9
289|9|8.5
355|6|11
355|6|9.5
355|6|11.5
355|6|9.5
355|6|11
355|6|8
355|5|6.5
355|5|11
355|5|10.5
355|5|5
355|10|16.5
355|10|7.75
355|10|8.25
355|10|9
355|10|6
355|10|7
355|10|7.75
355|10|9.25
355|10|4.75
355|3|9
355|3|6.5
355|3|5.5
355|3|10
355|3|10
355|3|4
355|3|5
355|3|7
355|3|8
355|3|7
355|4|3.5
355|4|8.5
355|4|11.5
355|4|9
355|4|8
355|4|7.5
355|4|12.5
355|4|12
355|4|9
355|7|6.75
355|7|4.5
355|7|8
355|7|9.5
355|7|8.25
355|7|6.5
355|2|4
355|2|13
355|2|8
355|2|9.5
355|2|6.5
355|2|11
355|2|7.5
355|2|2
355|2|4.5
355|8|8
355|8|5
355|8|8
355|8|5
355|8|10
355|8|9
355|8|4
355|8|9
355|8|5
355|8|9
355|1|14
355|1|10.5
355|1|11.5
355|1|8.5
355|1|11
355|1|13
355|1|8
355|1|10
355|1|19
355|1|11
355|9|7
355|9|9.5
355|9|10
360|6|18.5
360|6|6.5
360|6|15
360|6|6
360|6|7
360|5|8
360|5|7.5
360|5|7.5
360|5|12
360|10|10
360|10|5.75
360|10|10.75
360|10|16.75
360|10|8
360|10|9.5
360|10|9.5
360|10|$
360|3|7.5
360|3|9.5
360|3|13.5
360|3|12
360|3|6.5
360|3|14
360|3|10
360|3|5
360|3|7.5
360|3|10
360|4|9
360|4|10.5
360|4|7
360|4|11
360|4|8.5
360|4|11.5
360|4|10
360|4|5.5
360|4|5.5
360|7|8.5
360|7|6.5
360|7|9.25
360|7|5.75
360|7|5.75
360|7|8
360|7|7
360|2|10
360|2|6.5
360|2|13.5
360|2|6.5
360|2|10.5
360|2|10
360|2|7.5
360|2|7
360|2|8
360|2|7
360|8|10
360|8|3
360|8|7
360|8|5
360|8|7
360|8|5
360|8|7
360|8|5
360|8|8
360|8|5
360|1|13
360|1|12
360|1|10
360|1|12
360|1|11.5
360|1|16
360|1|12.5
360|1|12
360|1|19.5
360|1|12.5
360|9|7
360|9|9.5
395|6|11.5
395|6|4.5
395|6|6
395|6|9
395|6|6.5
395|6|$
395|5|9.5
395|5|4
395|5|4.5
395|5|11.5
395|10|11.5
395|10|5.75
395|10|9
395|10|16.75
395|10|7.25
395|10|10
395|10|7.25
395|10|8.5
395|10|4.5
395|3|4
395|3|7.5
395|3|4
395|3|7.5
395|3|8
395|3|6
395|3|14
395|3|5.5
395|3|13
395|4|9
395|4|12
395|4|9.5
395|4|9.5
395|4|11
395|4|4
395|4|10
395|4|10.5
395|7|6.5
395|7|5.75
395|7|7.25
395|7|5.25
395|7|11.25
395|7|8
395|7|8.5
395|2|14.5
395|2|9
395|2|6.5
395|2|2.5
395|2|7
395|2|8.5
395|2|6
395|2|4
395|2|5.5
395|2|7.5
395|8|6
395|8|6
395|8|5
395|8|11
395|8|11
395|8|7
395|8|8
395|8|7
395|8|3
395|8|6
395|1|17.5
395|1|8.5
395|1|11.5
395|1|9
395|1|10.5
395|1|11.5
395|1|12.5
395|1|11
395|1|7
395|9|9
395|9|8
395|9|9.5
412|6|7
412|6|10
412|6|6
412|6|12.5
412|6|8.5
412|6|6
412|5|4.5
412|5|8.5
412|5|11.5
412|5|8.5
412|10|9.5
412|10|10.75
412|10|6.25
412|10|11.75
412|10|9.25
412|10|8.25
412|10|8.75
412|10|5.5
412|10|8.75
412|3|9.5
412|3|10
412|3|6
412|3|5
412|3|8.5
412|3|14.5
412|3|4
412|3|8
412|3|9.5
412|3|12
412|4|11
412|4|6.5
412|4|7.5
412|4|8.5
412|4|8
412|4|7.5
412|4|12.5
412|4|17
412|4|6
412|7|8.5
412|7|8
412|7|7
412|7|9
412|7|4.75
412|7|11
412|7|5.5
412|2|7.5
412|2|12.5
412|2|9
412|2|9.5
412|2|7.5
412|2|6
412|2|2.5
412|2|4
412|2|7
412|8|9
412|8|5
412|8|6
412|8|6
412|8|8
412|8|9
412|8|5
412|8|7
412|8|4
412|8|9
412|1|13.5
412|1|5.5
412|1|14
412|1|14.5
412|1|9.5
412|1|13
412|1|8.5
412|1|$
412|1|14
412|1|10
412|9|9
412|9|7.5
412|9|10
422|6|11
422|6|7
422|6|8
422|6|11.5
422|6|8
422|6|8.5
422|5|12
422|5|7.5
422|5|8
422|5|8.5
422|10|9.5
422|10|5.25
422|10|10.75
422|10|6
422|10|5.75
422|10|9.25
422|10|7.25
422|10|7.5
422|10|10
422|3|12.5
422|3|11
422|3|9
422|3|5
422|3|7.5
422|3|7.5
422|3|10.5
422|3|14
422|3|3
422|3|6
422|4|9
422|4|10.5
422|4|9
422|4|4.5
422|4|12
422|4|15.5
422|4|7
422|4|10.5
422|4|6.5
422|7|7.75
422|7|8
422|7|$
422|7|10.25
422|7|6.75
422|7|6
422|2|7.5
422|2|7
422|2|3.5
422|2|6
422|2|4.5
422|2|9
422|2|8.5
422|2|4
422|2|8.5
422|2|3
422|8|5
422|8|5
422|8|8
422|8|7
422|8|5
422|8|10
422|8|6
422|8|6
422|8|7
422|8|6
422|1|10.5
422|1|12
422|1|9.5
422|1|9.5
422|1|6.5
422|1|9
422|1|10.5
422|1|14.5
422|1|18
422|1|15.5
422|9|9
422|9|7
422|9|7
428|6|8
428|6|5
428|6|7.5
428|6|6
428|6|7
428|6|9.5
428|5|6.5
428|5|7.5
428|5|7.5
428|5|10.5
428|10|4.25
428|10|11
428|10|7.75
428|10|8.25
428|10|4.5
428|10|10.75
428|10|10.5
428|10|6.75
428|10|8.25
428|3|7
428|3|7
428|3|7
428|3|10.5
428|3|8.5
428|3|4
428|3|11
428|3|8.5
428|3|9
428|3|9
428|4|9
428|4|9
428|4|12.5
428|4|12.5
428|4|11
428|4|12.5
428|4|11
428|4|5.5
428|4|13
428|7|7.5
428|7|8
428|7|6.75
428|7|10.25
428|7|10.75
428|7|10
428|2|4
428|2|3.5
428|2|7.5
428|2|4
428|2|8.5
428|2|3.5
428|2|8.5
428|2|5
428|2|7
428|8|8
428|8|7
428|8|8
428|8|8
428|8|9
428|8|7
428|8|7
428|8|4
428|8|5
428|1|8
428|1|16
428|1|10.5
428|1|11.5
428|1|10.5
428|1|8.5
428|1|7.5
428|1|11.5
428|1|12.5
428|1|10
428|9|10
428|9|8
428|9|9
447|6|5
447|6|6.5
447|6|10
447|6|5.5
447|6|10.5
447|5|10
447|5|6.5
447|5|7
447|10|3.75
447|10|6.5
447|10|10.25
447|10|7
447|10|9
447|10|8.25
447|10|8.75
447|10|8.25
447|10|12.5
447|3|9
447|3|10
447|3|7.5
447|3|7
447|3|9
447|3|10
447|3|6
447|3|8.5
447|3|6.5
447|4|5.5
447|4|7.5
447|4|14.5
447|4|13.5
447|4|13
447|4|12.5
447|4|11.5
447|4|9.5
447|4|6
447|7|7.5
447|7|4.5
447|7|7.5
447|7|7.25
447|7|12.25
447|7|9
447|7|8.75
447|2|2.5
447|2|6
447|2|3.5
447|2|16.5
447|2|6
447|2|7
447|2|2.5
447|2|5.5
447|2|6
447|8|10
447|8|6
447|8|8
447|8|8
447|8|8
447|8|9
447|8|5
447|8|8
447|8|6
447|8|4
447|1|14.5
447|1|10
447|1|11.5
447|1|15.5
447|1|16.5
447|1|10
447|1|7.5
447|1|6.5
447|1|8
447|1|11.5
447|9|8.5
447|9|10
447|9|7.5
471|6|10
471|6|6
471|6|4
471|6|7.5
471|6|9.5
471|6|9
471|5|8.5
471|5|8.5
471|5|10.5
471|5|8
471|10|5.75
471|10|11.75
471|10|5.5
471|10|5.5
471|10|8
471|10|1.5
471|10|8
471|10|10.75
471|10|9.5
471|3|10
471|3|5.5
471|3|5.5
471|3|10.5
471|3|10.5
471|3|10
471|3|5
471|3|14.5
471|3|10.5
471|3|6
471|4|10.5
471|4|12.5
471|4|12.5
471|4|10
471|4|10.5
471|4|7
471|4|17
471|4|9
471|4|12
471|7|6
471|7|7.5
471|7|12.75
471|7|9
471|7|6.75
471|7|10.5
471|7|8
471|2|0.5
471|2|$
471|2|5.5
471|2|2
471|2|7.5
471|2|1.5
471|2|10
471|2|7.5
471|2|3.5
471|2|10
471|8|3
471|8|8
471|8|9
471|8|6
471|8|5
471|8|6
471|8|10
471|8|6
471|8|7
471|1|7
471|1|13.5
471|1|10.5
471|1|14.5
471|1|$
471|1|13.5
471|1|10
471|1|10.5
471|1|11.5
471|1|3.5
471|9|11
471|9|10.5
471|9|8
498|6|7
498|6|11
498|6|7
498|6|8
498|6|10
498|5|9
498|5|8
498|5|7.5
498|5|7.5
498|10|11.5
498|10|5
498|10|5.5
498|10|11.25
498|10|11.5
498|10|9.75
498|10|10.75
498|10|11.25
498|10|8.75
498|3|10.5
498|3|10.5
498|3|12
498|3|3
498|3|13
498|3|3.5
498|3|3.5
498|3|9.5
498|3|13
498|3|7
498|4|6.5
498|4|10
498|4|11
498|4|8.5
498|4|8
498|4|11.5
498|4|10.5
498|4|9
498|4|6
498|7|9.5
498|7|3.75
498|7|11.25
498|7|6.75
498|7|7
498|7|7.5
498|7|7.75
498|2|5.5
498|2|5
498|2|4
498|2|8
498|2|14
498|2|5
498|2|9
498|2|11.5
498|2|8
498|2|9
498|8|7
498|8|7
498|8|6
498|8|10
498|8|4
498|8|9
498|8|9
498|8|8
498|8|6
498|1|16
498|1|11.5
498|1|14
498|1|5.5
498|1|17
498|1|15.5
498|1|14.5
498|1|8
498|1|12.5
498|1|12
498|9|6
498|9|10
498|9|8
513|6|8
513|6|5
513|6|10.5
513|6|7
513|6|4.5
513|6|10.5
513|5|7
513|5|10
513|5|7
513|5|11
513|10|10.5
513|10|9
513|10|6.75
513|10|6.75
513|10|12.75
513|10|10.5
513|10|9
513|10|4.75
513|10|5.5
513|3|10.5
513|3|7.5
513|3|8
513|3|5
513|3|5.5
513|3|2.5
513|3|11
513|3|5
513|3|4
513|3|8
513|4|11.5
513|4|11.5
513|4|11.5
513|4|9.5
513|4|7
513|4|7.5
513|4|4
513|4|8
513|4|8
513|7|11
513|7|4.5
513|7|8.25
513|7|5
513|7|7.25
513|7|6.75
513|2|$
513|2|3
513|2|2.5
513|2|6
513|2|10
513|2|4.5
513|2|6.5
513|2|7
513|2|7
513|8|6
513|8|4
513|8|6
513|8|4
513|8|7
513|8|7
513|8|6
513|8|7
513|8|7
513|8|7
513|1|10
513|1|11.5
513|1|10
513|1|12.5
513|1|14.5
513|1|14.5
513|1|9.5
513|1|7
513|1|10.5
513|1|13
513|9|6.5
513|9|8.5
513|9|9.5
535|6|9.5
535|6|4
535|6|7
535|6|5.5
535|6|5
535|6|4.5
535|5|9
535|5|12
535|5|9
535|10|5.75
535|10|4.5
535|10|7.75
535|10|8.25
535|10|6.75
535|10|4.5
535|10|11.75
535|10|8
535|10|9.75
535|3|9.5
535|3|6
535|3|7
535|3|6
535|3|8.5
535|3|5.5
535|3|4.5
535|3|4.5
535|3|9
535|4|4.5
535|4|10.5
535|4|9
535|4|9.5
535|4|8
535|4|9
535|4|9
535|4|1.5
535|4|14.5
535|7|1.5
535|7|5
535|7|5.5
535|7|9.25
535|7|10.5
535|7|4.75
535|2|2.5
535|2|5.5
535|2|0.5
535|2|6
535|2|2
535|2|10.5
535|2|2.5
535|2|7
535|2|9
535|2|8.5
535|8|10
535|8|8
535|8|7
535|8|6
535|8|7
535|8|4
535|8|6
535|8|7
535|8|9
535|8|7
535|1|10.5
535|1|11.5
535|1|10
535|1|14.5
535|1|16.5
535|1|10.5
535|1|2.5
535|1|9.5
535|9|10
535|9|7.5
536|6|11.5
536|6|2
536|6|3
536|6|13
536|6|10.5
536|6|9
536|5|9.5
536|5|7.5
536|5|8.5
536|5|8
536|10|11.25
536|10|3.5
536|10|14
536|10|5.75
536|10|8
536|10|9
536|10|6.25
536|10|5.75
536|10|10
536|3|6.5
536|3|9
536|3|9.5
536|3|6
536|3|14.5
536|3|3
536|3|5
536|3|9.5
536|3|9
536|3|9
536|4|2
536|4|5
536|4|8.5
536|4|9.5
536|4|8.5
536|4|9.5
536|4|10.5
536|4|16
536|4|6
536|7|6
536|7|7.25
536|7|8.5
536|7|3.75
536|7|9.5
536|7|4
536|7|11.75
536|2|8
536|2|5.5
536|2|9.5
536|2|6.5
536|2|4.5
536|2|15
536|2|2
536|2|3
536|2|8.5
536|2|5
536|8|9
536|8|9
536|8|6
536|8|8
536|8|7
536|8|7
536|8|7
536|8|7
536|8|5
536|8|8
536|1|11.5
536|1|16
536|1|11
536|1|10
536|1|10.5
536|1|9.5
536|1|3.5
536|1|10
536|1|17
536|1|17.5
536|9|6
536|9|8.5
536|9|9.5
567|6|10.5
567|6|8
567|6|7
567|6|7.5
567|6|3
567|6|12.5
567|5|10
567|5|6.5
567|5|6
567|5|10
567|10|7.75
567|10|9
567|10|11.5
567|10|9.25
567|10|11
567|10|5.25
567|10|7.5
567|10|6.75
567|10|7.5
567|3|8.5
567|3|9
567|3|4
567|3|10.5
567|3|9
567|3|4.5
567|3|9.5
567|3|5.5
567|3|8
567|3|4.5
567|4|12
567|4|8.5
567|4|7
567|4|11.5
567|4|8
567|4|10
567|4|7
567|4|12.5
567|4|12.5
567|7|7
567|7|6.75
567|7|7
567|7|7.5
567|7|11.25
567|7|5
567|7|7.75
567|2|3.5
567|2|6
567|2|8
567|2|12.5
567|2|5.5
567|2|6
567|2|7
567|2|2
567|2|8
567|2|6
567|8|6
567|8|7
567|8|8
567|8|7
567|8|7
567|8|8
567|8|6
567|8|10
567|1|15
567|1|11
567|1|6.5
567|1|16.5
567|1|9.5
567|1|14
567|1|11
567|1|10.5
567|1|10
567|9|6.5
567|9|10
567|9|8.5
591|6|11.5
591|6|6
591|6|10
591|6|4.5
591|6|10.5
591|5|9
591|5|7.5
591|5|6.5
591|5|8
591|10|2.25
591|10|4
591|10|5.75
591|10|7
591|10|9
591|10|11.5
591|10|2
591|10|6.75
591|10|10.5
591|3|5.5
591|3|5.5
591|3|1.5
591|3|4.5
591|3|9.5
591|3|8.5
591|3|10.5
591|3|6.5
591|3|8
591|3|9
591|4|12
591|4|11.5
591|4|9.5
591|4|4.5
591|4|7.5
591|4|12
591|4|6
591|4|9.5
591|4|7.5
591|7|7.5
591|7|10.5
591|7|7.75
591|7|1.75
591|7|8.75
591|7|5.25
591|7|6.25
591|2|6
591|2|0
591|2|8.5
591|2|3
591|2|8
591|2|0.5
591|2|5.5
591|2|14.5
591|2|6
591|2|12
591|8|6
591|8|7
591|8|6
591|8|7
591|8|7
591|8|8
591|8|7
591|8|8
591|8|7
591|1|14
591|1|9.5
591|1|8
591|1|10.5
591|1|9.5
591|1|13
591|1|13
591|1|9
591|1|14
591|1|6
591|9|$
591|9|8.5
591|9|7.5
600|6|9
600|6|8.5
600|6|8
600|6|10
600|6|10.5
600|5|11.5
600|5|8
600|5|10
600|5|6
600|10|9
600|10|8.75
600|10|10.25
600|10|13.25
600|10|9
600|10|6
600|10|12.75
600|10|4.75
600|3|6
600|3|8.5
600|3|7.5
600|3|8.5
600|3|5
600|3|13.5
600|3|4.5
600|3|9.5
600|4|2
600|4|9
600|4|8
600|4|5
600|4|6
600|4|8
600|4|7.5
600|4|4.5
600|4|10.5
600|7|10.5
600|7|8
600|7|7
600|7|5.5
600|7|4.25
600|7|5.75
600|2|8
600|2|9
600|2|14
600|2|5.5
600|2|12.5
600|2|1.5
600|2|7
600|2|3.5
600|2|8
600|2|8.5
600|8|7
600|8|6
600|8|6
600|8|5
600|8|7
600|8|6
600|8|4
600|8|7
600|8|5
600|8|8
600|1|9.5
600|1|12.5
600|1|13
600|1|8
600|1|14.5
600|1|13
600|1|15.5
600|1|15
600|1|15.5
600|9|7
600|9|8
600|9|13
621|6|6
621|6|6
621|6|8.5
621|6|7
621|6|3.5
621|6|1.5
621|5|5.5
621|5|3.5
621|5|10
621|5|7
621|10|5.75
621|10|10.5
621|10|10.25
621|10|10.25
621|10|12.75
621|10|4.5
621|10|8.5
621|10|8.5
621|10|8
621|3|12.5
621|3|$
621|3|15.5
621|3|4.5
621|3|7.5
621|3|5.5
621|3|10.5
621|3|7.5
621|3|7
621|3|3.5
621|4|8.5
621|4|9
621|4|10.5
621|4|9
621|4|10.5
621|4|8.5
621|4|10.5
621|4|13.5
621|4|9.5
621|7|7.75
621|7|7.5
621|7|7.25
621|7|10.25
621|7|11.75
621|7|7.25
621|2|8
621|2|7
621|2|7.5
621|2|8.5
621|2|11.5
621|2|8.5
621|2|7.5
621|2|0.5
621|2|11
621|2|4.5
621|8|7
621|8|7
621|8|6
621|8|6
621|8|8
621|8|8
621|8|9
621|1|9
621|1|11
621|1|8.5
621|1|12
621|1|9.5
621|1|9
621|1|12.5
621|1|13.5
621|1|7
621|1|12.5
621|9|5.5
621|9|9.5
621|9|8
628|6|13.5
628|6|5
628|6|9.5
628|6|7.5
628|6|12.5
628|6|5
628|5|6
628|5|10
628|5|9
628|5|7
628|10|9
628|10|4.75
628|10|6
628|10|7.25
628|10|10.75
628|10|3.25
628|10|9.5
628|10|7.25
628|10|3.5
628|3|9.5
628|3|10
628|3|2
628|3|6
628|3|10.5
628|3|6.5
628|3|5
628|3|4.5
628|3|7.5
628|3|4.5
628|4|9.5
628|4|11
628|4|11.5
628|4|12.5
628|4|11
628|4|9
628|4|9.5
628|4|9.5
628|4|5.5
628|7|8.25
628|7|10.5
628|7|$
628|7|7.5
628|7|6.5
628|7|7.75
628|7|8.5
628|2|1
628|2|2.5
628|2|4
628|2|7.5
628|2|12
628|2|1.5
628|2|3
628|2|8
628|2|8.5
628|2|6
628|8|7
628|8|6
628|8|6
628|8|6
628|8|10
628|8|6
628|8|7
628|8|6
628|8|7
628|8|8
628|1|7
628|1|9
628|1|11.5
628|1|6
628|1|14
628|1|11
628|1|12
628|1|8.5
628|1|7.5
628|9|9
628|9|9.5
628|9|7.5
654|6|5.5
654|6|9
654|6|5
654|6|5.5
654|6|8
654|6|5.5
654|5|11
654|5|6
654|5|8.5
654|5|8
654|10|2.75
654|10|6.5
654|10|10
654|10|4
654|10|14.25
654|10|13.75
654|10|7
654|10|8.75
654|3|10.5
654|3|2
654|3|9
654|3|8
654|3|7.5
654|3|4.5
654|3|5
654|3|7
654|3|2
654|3|3.5
654|4|8
654|4|10.5
654|4|16.5
654|4|11.5
654|4|9.5
654|4|6
654|4|7.5
654|4|7
654|4|12
654|7|5.25
654|7|9
654|7|9.25
654|7|8.25
654|7|7.5
654|7|6
654|7|3.5
654|2|4
654|2|1
654|2|8
654|2|3
654|2|6
654|2|2.5
654|2|7
654|2|4
654|2|7.5
654|2|5
654|8|6
654|8|7
654|8|7
654|8|7
654|8|5
654|8|9
654|8|8
654|8|7
654|8|9
654|8|8
654|1|6.5
654|1|9
654|1|10.5
654|1|10
654|1|14.5
654|1|5.5
654|1|11.5
654|1|8
654|1|17
654|1|13.5
654|9|7.5
654|9|10
654|9|6.5
655|6|6.5
655|6|7.5
655|6|6.5
655|6|9
655|6|6.5
655|6|4
655|5|8.5
655|5|7.5
655|5|6.5
655|10|12.25
655|10|4.75
655|10|8.75
655|10|7.75
655|10|5.75
655|10|7.5
655|10|7.75
655|10|7.5
655|10|9.25
655|3|7
655|3|7.5
655|3|10.5
655|3|8
655|3|10
655|3|6
655|3|7.5
655|3|12
655|3|10.5
655|3|6.5
655|4|8.5
655|4|10.5
655|4|8.5
655|4|12
655|4|11
655|4|6
655|4|13.5
655|4|11
655|4|10.5
655|7|10.5
655|7|11
655|7|4.5
655|7|5.25
655|7|7.5
655|7|10.25
655|7|9.25
655|2|10
655|2|6.5
655|2|12
655|2|9
655|2|8.5
655|2|9
655|2|5.5
655|2|5.5
655|2|8.5
655|2|4
655|8|6
655|8|6
655|8|6
655|8|10
655|8|9
655|8|5
655|8|7
655|8|6
655|8|6
655|1|8.5
655|1|12
655|1|9.5
655|1|13.5
655|1|13
655|1|9
655|1|9.5
655|1|12.5
655|1|7.5
655|1|11
655|9|8
655|9|8.5
655|9|9
691|6|9
691|6|7
691|6|8
691|6|10.5
691|6|7
691|6|9
691|5|5.5
691|5|10.5
691|5|7
691|5|12.5
691|10|6.25
691|10|12.25
691|10|12.75
691|10|7.5
691|10|9.75
691|10|9
691|10|9
691|10|8.25
691|3|5.5
691|3|2.5
691|3|2
691|3|7.5
691|3|9.5
691|3|5
691|3|5.5
691|3|4.5
691|3|11.5
691|4|7
691|4|4
691|4|8.5
691|4|8
691|4|9.5
691|4|7.5
691|4|6.5
691|4|4
691|4|10.5
691|7|9.5
691|7|8.75
691|7|10
691|7|7.25
691|7|6.5
691|7|8.75
691|7|6.75
691|2|0.5
691|2|7.5
691|2|7.5
691|2|4.5
691|2|8.5
691|2|4
691|2|6
691|2|6
691|2|5.5
691|2|8.5
691|8|6
691|8|6
691|8|6
691|8|7
691|8|7
691|8|6
691|8|5
691|8|6
691|8|7
691|8|6
691|1|14
691|1|10
691|1|9
691|1|12
691|1|16
691|1|10
691|1|15
691|1|11.5
691|1|10.5
691|9|9.5
691|9|9.5
691|9|8
770|6|5.5
770|6|10.5
770|6|6.5
770|6|2
770|6|9
770|6|7
770|5|6.5
770|5|4.5
770|5|5
770|5|8
770|10|7.75
770|10|7
770|10|7
770|10|8.5
770|10|6.5
770|10|7.25
770|10|6.75
770|10|9
770|10|9.25
770|3|7
770|3|11
770|3|10.5
770|3|10
770|3|6
770|3|4
770|3|7.5
770|3|7
770|3|12
770|3|9.5
770|4|11
770|4|11.5
770|4|6.5
770|4|7
770|4|14
770|4|9.5
770|4|9.5
770|4|10.5
770|4|6.5
770|7|7.75
770|7|8.25
770|7|9
770|7|9.5
770|7|6.75
770|7|7
770|7|7.75
770|2|4
770|2|8.5
770|2|4.5
770|2|3.5
770|2|5.5
770|2|5
770|2|7.5
770|2|9
770|2|4
770|2|7
770|8|8
770|8|2
770|8|9
770|8|9
770|8|4
770|8|8
770|8|7
770|8|8
770|8|7
770|8|5
770|1|9.5
770|1|8.5
770|1|10.5
770|1|7.5
770|1|5
770|1|12
770|1|13
770|1|7.5
770|1|11
770|1|15
770|9|8.5
770|9|9
770|9|7.5
778|6|9.5
778|6|0
778|6|9
778|6|11.5
778|6|10.5
778|6|4.5
778|5|9.5
778|5|9
778|5|8
778|5|10
778|10|7.75
778|10|9.25
778|10|12
778|10|7.75
778|10|11
778|10|10.75
778|10|10.75
778|10|9
778|3|2
778|3|6
778|3|6
778|3|10.5
778|3|6
778|3|8
778|3|9.5
778|3|14.5
778|3|5.5
778|3|7.5
778|4|7.5
778|4|8.5
778|4|13
778|4|9.5
778|4|6
778|4|9
778|4|5
778|4|10
778|4|11
778|7|4.5
778|7|7
778|7|6.75
778|7|9.5
778|7|10.5
778|7|11.5
778|7|9
778|2|10.5
778|2|8
778|2|9
778|2|10
778|2|6
778|2|0
778|2|4.5
778|2|8.5
778|2|5
778|2|7.5
778|8|6
778|8|5
778|8|7
778|8|7
778|8|9
778|8|9
778|8|9
778|8|7
778|8|9
778|8|5
778|1|10
778|1|14
778|1|14.5
778|1|12
778|1|15
778|1|13
778|1|9.5
778|1|12.5
778|1|13.5
778|1|11.5
778|9|10
778|9|9.5
778|9|9
785|6|7
785|6|1
785|6|4
785|6|7.5
785|6|10
785|6|4.5
785|5|11
785|5|5.5
785|5|10
785|5|7.5
785|10|7.25
785|10|2.75
785|10|12.75
785|10|7.75
785|10|5.75
785|10|11
785|10|9.5
785|10|7
785|3|8
785|3|9
785|3|10.5
785|3|12
785|3|7.5
785|3|12.5
785|3|8
785|3|9.5
785|3|9.5
785|3|8
785|4|12.5
785|4|14.5
785|4|12
785|4|16
785|4|6
785|4|7
785|4|10
785|4|8
785|4|7.5
785|7|6.25
785|7|8.5
785|7|10.5
785|7|11.25
785|7|7.75
785|7|4.75
785|7|13
785|2|10
785|2|5.5
785|2|9
785|2|7
785|2|8
785|2|10.5
785|2|4.5
785|2|3.5
785|2|2.5
785|2|5
785|8|7
785|8|3
785|8|7
785|8|5
785|8|9
785|8|7
785|8|8
785|8|10
785|8|4
785|8|6
785|1|11
785|1|4
785|1|14.5
785|1|10
785|1|14
785|1|15.5
785|1|10
785|1|13
785|1|8.5
785|1|10
785|9|8
785|9|9
785|9|9.5
793|6|13.5
793|6|9.5
793|6|13.5
793|6|7
793|6|8.5
